transaction_id,posting_date,fiscal_year,fiscal_quarter,cost_center,department,expense_category,vendor_name,actual_amount_usd,actual_amount_inr,payment_status
TXN-2026015552,2026-02-02,2026,Q1,CC-400,Operations,SaaS Licenses & ERP,ServiceNow,1548.85,147853.22,Settled
TXN-2026020086,2026-02-02,2026,Q1,CC-500,Finance & Legal,Payroll Processing,Workday Payroll,1126.44,107529.96,Settled
TXN-2026015944,2026-02-02,2026,Q1,CC-400,Operations,SaaS Licenses & ERP,Oracle NetSuite,9893.51,944434.46,Settled
TXN-2026023480,2026-02-02,2026,Q1,CC-700,Customer Success,Ticketing & Support Tools,Zendesk,2355.83,224887.53,Cleared
TXN-2026011771,2026-02-02,2026,Q1,CC-300,Sales,Travel & Entertainment,Uber for Business,6695.31,639134.29,Settled
TXN-2026000745,2026-02-02,2026,Q1,CC-100,Engineering,Cloud Infrastructure,AWS,1755.74,167602.94,Settled
TXN-2026013014,2026-02-02,2026,Q1,CC-300,Sales,Commissions & Incentives,Xactly,10395.78,992381.16,Settled
TXN-2026006191,2026-02-02,2026,Q1,CC-100,Engineering,DevOps Tooling,Atlassian,13191.82,1259291.14,Settled
TXN-2026012245,2026-02-02,2026,Q1,CC-300,Sales,Commissions & Incentives,Xactly,5752.63,549146.06,Settled
TXN-2026006705,2026-02-02,2026,Q1,CC-100,Engineering,DevOps Tooling,GitHub Enterprise,1642.37,156780.64,Settled
TXN-2026023359,2026-02-02,2026,Q1,CC-700,Customer Success,Ticketing & Support Tools,Intercom,1948.44,185998.08,Cleared
TXN-2026005478,2026-02-02,2026,Q1,CC-100,Engineering,DevOps Tooling,Atlassian,8800.77,840121.5,Settled
TXN-2026015623,2026-02-02,2026,Q1,CC-400,Operations,SaaS Licenses & ERP,SAP,4450.22,424818.0,Settled
TXN-2026008059,2026-02-02,2026,Q1,CC-200,Marketing,Paid Performance Ads,Google Ads,3665.11,349871.4,Settled
TXN-2026003330,2026-02-02,2026,Q1,CC-100,Engineering,Salaries & Contractors,Adecco Staffing,7920.35,756076.61,Settled
TXN-2026007797,2026-02-02,2026,Q1,CC-100,Engineering,Hardware & Peripherals,Lenovo,5282.75,504291.31,Settled
TXN-2026006915,2026-02-02,2026,Q1,CC-100,Engineering,DevOps Tooling,Datadog,1419.71,135525.52,Settled
TXN-2026023671,2026-02-02,2026,Q1,CC-700,Customer Success,Ticketing & Support Tools,Freshworks,3434.78,327884.1,Cleared
TXN-2026019297,2026-02-02,2026,Q1,CC-500,Finance & Legal,Legal Counsel & Retainers,Baker McKenzie,1162.69,110990.39,Settled
TXN-2026002130,2026-02-02,2026,Q1,CC-100,Engineering,Cloud Infrastructure,Google Cloud,3844.05,366953.01,Cleared
TXN-2026018779,2026-02-02,2026,Q1,CC-500,Finance & Legal,External Audit & Tax,EY,7844.83,748867.47,Settled
TXN-2026018916,2026-02-02,2026,Q1,CC-500,Finance & Legal,External Audit & Tax,Deloitte Tax,1749.56,167013.0,Settled
TXN-2026010261,2026-02-02,2026,Q1,CC-200,Marketing,Content & SEO Agencies,ContentWorks,4938.54,471433.03,Settled
TXN-2026003206,2026-02-02,2026,Q1,CC-100,Engineering,Salaries & Contractors,Robert Half,5287.11,504707.52,Cleared
TXN-2026023037,2026-02-02,2026,Q1,CC-700,Customer Success,Ticketing & Support Tools,Intercom,2731.17,260717.49,Settled
TXN-2026014084,2026-02-02,2026,Q1,CC-300,Sales,CRM & Enablement Software,Salesforce,4420.77,422006.7,Settled
TXN-2026016923,2026-02-02,2026,Q1,CC-400,Operations,Office Facilities & Lease,CBRE,12247.74,1169169.26,Cleared
TXN-2026011900,2026-02-02,2026,Q1,CC-300,Sales,Travel & Entertainment,American Airlines,1222.52,116701.76,Settled
TXN-2026020923,2026-02-02,2026,Q1,CC-600,Product & Design,UX Research & UserTesting,Qualtrics,9889.69,944069.81,Settled
TXN-2026014158,2026-02-02,2026,Q1,CC-300,Sales,CRM & Enablement Software,HubSpot,4990.73,476415.09,Settled
TXN-2026019603,2026-02-02,2026,Q1,CC-500,Finance & Legal,Legal Counsel & Retainers,Regional Counsel,1528.42,145902.97,Settled
TXN-2026010202,2026-02-02,2026,Q1,CC-200,Marketing,Content & SEO Agencies,GrowthCraft Agency,2796.16,266921.43,Settled
TXN-2026023420,2026-02-02,2026,Q1,CC-700,Customer Success,Ticketing & Support Tools,Zendesk,1249.85,119310.68,Settled
TXN-2026024025,2026-02-02,2026,Q1,CC-700,Customer Success,Customer Advisory Board,Customer Research Partners,2321.68,221627.57,Settled
TXN-2026000927,2026-02-02,2026,Q1,CC-100,Engineering,Cloud Infrastructure,Google Cloud,2843.88,271476.78,Cleared
TXN-2026012483,2026-02-02,2026,Q1,CC-300,Sales,Commissions & Incentives,Xactly,1739.04,166008.76,Settled
TXN-2026009207,2026-02-02,2026,Q1,CC-200,Marketing,Paid Performance Ads,Meta Ads,1597.38,152485.89,Settled
TXN-2026002773,2026-02-02,2026,Q1,CC-100,Engineering,Salaries & Contractors,Adecco Staffing,6583.13,628425.59,Settled
TXN-2026006861,2026-02-02,2026,Q1,CC-100,Engineering,DevOps Tooling,Datadog,6042.67,576833.28,Settled
TXN-2026001285,2026-02-02,2026,Q1,CC-100,Engineering,Cloud Infrastructure,Microsoft Azure,949.24,90614.45,Settled
TXN-2026014486,2026-02-02,2026,Q1,CC-300,Sales,CRM & Enablement Software,HubSpot,1526.33,145703.46,Settled
TXN-2026004740,2026-02-02,2026,Q1,CC-100,Engineering,Salaries & Contractors,Robert Half,2878.62,274793.07,Settled
TXN-2026016462,2026-02-02,2026,Q1,CC-400,Operations,Office Facilities & Lease,WeWork,2159.31,206127.73,Cleared
TXN-2026016813,2026-02-02,2026,Q1,CC-400,Operations,Office Facilities & Lease,Regus,5092.63,486142.46,Settled
TXN-2026022429,2026-02-02,2026,Q1,CC-600,Product & Design,Design Contractors,Toptal,1167.43,111442.87,Cleared
TXN-2026000012,2026-02-02,2026,Q1,CC-100,Engineering,Cloud Infrastructure,Google Cloud,3880.59,370441.12,Cleared
TXN-2026020076,2026-02-02,2026,Q1,CC-500,Finance & Legal,Payroll Processing,Paychex,2828.49,270007.66,Pending
TXN-2026024905,2026-02-02,2026,Q1,CC-700,Customer Success,Retention Swag & Gifting,Corporate Gifting Co.,4700.09,448670.59,Settled
TXN-2026005862,2026-02-02,2026,Q1,CC-100,Engineering,DevOps Tooling,Atlassian,9398.7,897199.9,Cleared
TXN-2026003241,2026-02-02,2026,Q1,CC-100,Engineering,Salaries & Contractors,Contractor Payroll,1246.54,118994.71,Cleared
TXN-2026016583,2026-02-02,2026,Q1,CC-400,Operations,Office Facilities & Lease,Regus,6174.66,589433.04,Cleared
TXN-2026004706,2026-02-02,2026,Q1,CC-100,Engineering,Salaries & Contractors,Contractor Payroll,2590.58,247296.77,Cleared
TXN-2026004757,2026-02-02,2026,Q1,CC-100,Engineering,Salaries & Contractors,Adecco Staffing,5992.44,572038.32,Settled
TXN-2026024701,2026-02-02,2026,Q1,CC-700,Customer Success,Retention Swag & Gifting,Corporate Gifting Co.,1765.98,168580.45,Cleared
TXN-2026015186,2026-02-02,2026,Q1,CC-400,Operations,SaaS Licenses & ERP,ServiceNow,3840.31,366595.99,Settled
TXN-2026010804,2026-02-02,2026,Q1,CC-200,Marketing,Content & SEO Agencies,ContentWorks,3760.83,359008.83,Settled
TXN-2026022663,2026-02-02,2026,Q1,CC-600,Product & Design,Design Contractors,Fiverr Business,5130.68,489774.71,Settled
TXN-2026010524,2026-02-02,2026,Q1,CC-200,Marketing,Content & SEO Agencies,ContentWorks,1779.95,169914.03,Cleared
TXN-2026016989,2026-02-02,2026,Q1,CC-400,Operations,Office Facilities & Lease,WeWork,2156.98,205905.31,Settled
TXN-2026024332,2026-02-02,2026,Q1,CC-700,Customer Success,Customer Advisory Board,Four Seasons Hotels,6343.35,605536.19,Settled
TXN-2026011867,2026-02-02,2026,Q1,CC-300,Sales,Travel & Entertainment,American Airlines,6438.56,614624.94,Cleared
TXN-2026007693,2026-02-02,2026,Q1,CC-100,Engineering,Hardware & Peripherals,CDW,3131.98,298978.81,Settled
TXN-2026017589,2026-02-02,2026,Q1,CC-400,Operations,Logistics & Shipping,FedEx,3785.53,361366.69,Pending
TXN-2026011958,2026-02-02,2026,Q1,CC-300,Sales,Travel & Entertainment,Uber for Business,11009.74,1050989.78,Settled
TXN-2026022381,2026-02-02,2026,Q1,CC-600,Product & Design,Design Contractors,Design Contractor Pool,5349.26,510640.36,Settled
TXN-2026013932,2026-02-02,2026,Q1,CC-300,Sales,CRM & Enablement Software,Salesforce,5280.81,504106.12,Settled
TXN-2026021601,2026-02-02,2026,Q1,CC-600,Product & Design,Prototyping Software,Miro,2661.29,254046.74,Settled
TXN-2026010608,2026-02-02,2026,Q1,CC-200,Marketing,Content & SEO Agencies,GrowthCraft Agency,7014.2,669575.53,Cleared
TXN-2026016999,2026-02-02,2026,Q1,CC-400,Operations,Office Facilities & Lease,Regus,5201.57,496541.87,Settled
TXN-2026003545,2026-02-02,2026,Q1,CC-100,Engineering,Salaries & Contractors,Contractor Payroll,11133.22,1062777.18,Settled
TXN-2026006370,2026-02-02,2026,Q1,CC-100,Engineering,DevOps Tooling,GitHub Enterprise,1108.65,105831.73,Settled
TXN-2026020640,2026-02-02,2026,Q1,CC-600,Product & Design,UX Research & UserTesting,Qualtrics,5586.94,533329.29,Pending
TXN-2026022793,2026-02-02,2026,Q1,CC-600,Product & Design,Design Contractors,Toptal,4035.31,385210.69,Settled
TXN-2026006014,2026-02-02,2026,Q1,CC-100,Engineering,DevOps Tooling,Datadog,5044.86,481582.34,Cleared
TXN-2026016580,2026-02-02,2026,Q1,CC-400,Operations,Office Facilities & Lease,Regus,3036.83,289895.79,Settled
TXN-2026012125,2026-02-02,2026,Q1,CC-300,Sales,Commissions & Incentives,Xactly,1298.62,123966.27,Settled
TXN-2026002335,2026-02-02,2026,Q1,CC-100,Engineering,Cloud Infrastructure,Microsoft Azure,8757.37,835978.54,Settled
TXN-2026010617,2026-02-02,2026,Q1,CC-200,Marketing,Content & SEO Agencies,ContentWorks,4564.12,435690.9,Cleared
TXN-2026016207,2026-02-02,2026,Q1,CC-400,Operations,SaaS Licenses & ERP,SAP,8116.39,774790.59,Settled
TXN-2026017049,2026-02-02,2026,Q1,CC-400,Operations,Office Facilities & Lease,WeWork,3585.29,342251.78,Settled
TXN-2026015504,2026-02-02,2026,Q1,CC-400,Operations,SaaS Licenses & ERP,ServiceNow,8507.54,812129.77,Settled
TXN-2026007738,2026-02-02,2026,Q1,CC-100,Engineering,Hardware & Peripherals,Lenovo,5561.12,530864.52,Settled
TXN-2026022774,2026-02-02,2026,Q1,CC-600,Product & Design,Design Contractors,Design Contractor Pool,4699.78,448641.0,Cleared
TXN-2026022088,2026-02-02,2026,Q1,CC-600,Product & Design,Design Contractors,Fiverr Business,5088.84,485780.67,Settled
TXN-2026002387,2026-02-02,2026,Q1,CC-100,Engineering,Salaries & Contractors,Adecco Staffing,5508.14,525807.04,Pending
TXN-2026010508,2026-02-02,2026,Q1,CC-200,Marketing,Content & SEO Agencies,ContentWorks,878.11,83824.38,Settled
TXN-2026003035,2026-02-02,2026,Q1,CC-100,Engineering,Salaries & Contractors,Contractor Payroll,11002.71,1050318.7,Settled
TXN-2026014711,2026-02-02,2026,Q1,CC-300,Sales,Client Hospitality,Client Dining Partners,4673.01,446085.53,Cleared
TXN-2026024493,2026-02-02,2026,Q1,CC-700,Customer Success,Retention Swag & Gifting,Corporate Gifting Co.,5869.29,560282.42,Settled
TXN-2026023700,2026-02-02,2026,Q1,CC-700,Customer Success,Ticketing & Support Tools,Zendesk,2145.47,204806.57,Settled
TXN-2026005922,2026-02-02,2026,Q1,CC-100,Engineering,DevOps Tooling,GitHub Enterprise,5110.87,487883.65,Settled
TXN-2026013130,2026-02-02,2026,Q1,CC-300,Sales,Commissions & Incentives,Sales Incentive Pool,3380.75,322726.39,Cleared
TXN-2026006000,2026-02-02,2026,Q1,CC-100,Engineering,DevOps Tooling,Datadog,9880.34,943177.26,Cleared
TXN-2026004316,2026-02-02,2026,Q1,CC-100,Engineering,Salaries & Contractors,Adecco Staffing,3494.11,333547.74,Pending
TXN-2026010400,2026-02-02,2026,Q1,CC-200,Marketing,Content & SEO Agencies,SearchLab,10355.39,988525.53,Settled
TXN-2026004245,2026-02-02,2026,Q1,CC-100,Engineering,Salaries & Contractors,Contractor Payroll,3163.86,302022.08,Settled
TXN-2026016977,2026-02-02,2026,Q1,CC-400,Operations,Office Facilities & Lease,WeWork,2576.95,245995.65,Settled
TXN-2026023320,2026-02-02,2026,Q1,CC-700,Customer Success,Ticketing & Support Tools,Freshworks,3038.94,290097.21,Settled
TXN-2026007712,2026-02-02,2026,Q1,CC-100,Engineering,Hardware & Peripherals,Dell Technologies,7150.16,682554.27,Settled
TXN-2026023322,2026-02-02,2026,Q1,CC-700,Customer Success,Ticketing & Support Tools,Intercom,6935.06,662020.83,Settled
TXN-2026021423,2026-02-02,2026,Q1,CC-600,Product & Design,Prototyping Software,Miro,9282.14,886073.08,Settled
TXN-2026000709,2026-02-02,2026,Q1,CC-100,Engineering,Cloud Infrastructure,Google Cloud,7699.63,735006.68,Settled
TXN-2026014181,2026-02-02,2026,Q1,CC-300,Sales,CRM & Enablement Software,HubSpot,8272.91,789731.99,Settled
TXN-2026001734,2026-02-03,2026,Q1,CC-100,Engineering,Cloud Infrastructure,Google Cloud,1146.08,109404.8,Cleared
TXN-2026012272,2026-02-03,2026,Q1,CC-300,Sales,Commissions & Incentives,Direct Commission Disbursal,13165.3,1256759.54,Pending
TXN-2026012496,2026-02-03,2026,Q1,CC-300,Sales,Commissions & Incentives,Xactly,1406.89,134301.72,Settled
TXN-2026003694,2026-02-03,2026,Q1,CC-100,Engineering,Salaries & Contractors,Robert Half,3116.7,297520.18,Settled
TXN-2026012148,2026-02-03,2026,Q1,CC-300,Sales,Commissions & Incentives,Sales Incentive Pool,5547.47,529561.49,Settled
TXN-2026012633,2026-02-03,2026,Q1,CC-300,Sales,Commissions & Incentives,Direct Commission Disbursal,3783.29,361152.86,Settled
TXN-2026014141,2026-02-03,2026,Q1,CC-300,Sales,CRM & Enablement Software,Gong,1253.81,119688.7,Settled
TXN-2026001148,2026-02-03,2026,Q1,CC-100,Engineering,Cloud Infrastructure,Google Cloud,5360.53,511716.19,Settled
TXN-2026001535,2026-02-03,2026,Q1,CC-100,Engineering,Cloud Infrastructure,Google Cloud,4889.5,466751.67,Settled
TXN-2026000423,2026-02-03,2026,Q1,CC-100,Engineering,Cloud Infrastructure,AWS,6573.45,627501.54,Settled
TXN-2026020943,2026-02-03,2026,Q1,CC-600,Product & Design,UX Research & UserTesting,UserTesting,616.2,58822.45,Settled
TXN-2026000975,2026-02-03,2026,Q1,CC-100,Engineering,Cloud Infrastructure,Google Cloud,3360.52,320795.24,Cleared
TXN-2026013506,2026-02-03,2026,Q1,CC-300,Sales,Commissions & Incentives,Sales Incentive Pool,485.88,46382.1,Settled
TXN-2026015045,2026-02-03,2026,Q1,CC-400,Operations,SaaS Licenses & ERP,SAP,3448.19,329164.22,Cleared
TXN-2026016187,2026-02-03,2026,Q1,CC-400,Operations,SaaS Licenses & ERP,Oracle NetSuite,5663.45,540632.94,Settled
TXN-2026008869,2026-02-03,2026,Q1,CC-200,Marketing,Paid Performance Ads,Meta Ads,7258.34,692881.14,Cleared
TXN-2026003905,2026-02-03,2026,Q1,CC-100,Engineering,Salaries & Contractors,Contractor Payroll,4771.27,455465.43,Pending
TXN-2026000039,2026-02-03,2026,Q1,CC-100,Engineering,Cloud Infrastructure,Microsoft Azure,12590.25,1201865.26,Cleared
TXN-2026002223,2026-02-03,2026,Q1,CC-100,Engineering,Cloud Infrastructure,Google Cloud,1511.4,144278.24,Cleared
TXN-2026006564,2026-02-03,2026,Q1,CC-100,Engineering,DevOps Tooling,Datadog,6565.85,626776.04,Settled
TXN-2026009756,2026-02-03,2026,Q1,CC-200,Marketing,Events & Sponsorships,SaaStr Events,4117.67,393072.78,Settled
TXN-2026010955,2026-02-03,2026,Q1,CC-200,Marketing,Brand & Creative Assets,Canva Enterprise,2375.82,226795.78,Cleared
TXN-2026021439,2026-02-03,2026,Q1,CC-600,Product & Design,Prototyping Software,Figma,5612.45,535764.48,Settled
TXN-2026023806,2026-02-03,2026,Q1,CC-700,Customer Success,Ticketing & Support Tools,Zendesk,8663.08,826977.62,Cleared
TXN-2026012344,2026-02-03,2026,Q1,CC-300,Sales,Commissions & Incentives,Xactly,8900.82,849672.28,Settled
TXN-2026013810,2026-02-03,2026,Q1,CC-300,Sales,CRM & Enablement Software,Gong,7387.45,705205.98,Settled
TXN-2026011266,2026-02-03,2026,Q1,CC-200,Marketing,Brand & Creative Assets,Creative Studio Partners,9935.04,948398.92,Cleared
TXN-2026009658,2026-02-03,2026,Q1,CC-200,Marketing,Events & Sponsorships,Web Summit,6084.62,580837.83,Settled
TXN-2026024956,2026-02-03,2026,Q1,CC-700,Customer Success,Retention Swag & Gifting,Corporate Gifting Co.,4263.94,407035.71,Pending
TXN-2026011381,2026-02-03,2026,Q1,CC-200,Marketing,Brand & Creative Assets,Creative Studio Partners,7176.7,685087.78,Pending
TXN-2026000545,2026-02-03,2026,Q1,CC-100,Engineering,Cloud Infrastructure,Microsoft Azure,4194.14,400372.6,Settled
TXN-2026013970,2026-02-03,2026,Q1,CC-300,Sales,CRM & Enablement Software,HubSpot,4622.55,441268.62,Settled
TXN-2026020767,2026-02-03,2026,Q1,CC-600,Product & Design,UX Research & UserTesting,Qualtrics,8734.22,833768.64,Settled
TXN-2026005717,2026-02-03,2026,Q1,CC-100,Engineering,DevOps Tooling,Atlassian,8935.56,852988.56,Cleared
TXN-2026021999,2026-02-03,2026,Q1,CC-600,Product & Design,Design Contractors,Toptal,1709.78,163215.6,Settled
TXN-2026011242,2026-02-03,2026,Q1,CC-200,Marketing,Brand & Creative Assets,Canva Enterprise,2318.87,221359.33,Cleared
TXN-2026012267,2026-02-03,2026,Q1,CC-300,Sales,Commissions & Incentives,Xactly,1758.98,167912.23,Settled
TXN-2026005693,2026-02-03,2026,Q1,CC-100,Engineering,DevOps Tooling,Atlassian,2434.34,232382.1,Settled
TXN-2026016217,2026-02-03,2026,Q1,CC-400,Operations,SaaS Licenses & ERP,Oracle NetSuite,7007.14,668901.58,Settled
TXN-2026007914,2026-02-03,2026,Q1,CC-100,Engineering,Hardware & Peripherals,Lenovo,5642.1,538594.87,Settled
TXN-2026000304,2026-02-03,2026,Q1,CC-100,Engineering,Cloud Infrastructure,AWS,5259.28,502050.87,Cleared
TXN-2026003908,2026-02-03,2026,Q1,CC-100,Engineering,Salaries & Contractors,Adecco Staffing,4834.62,461512.83,Settled
TXN-2026023809,2026-02-03,2026,Q1,CC-700,Customer Success,Ticketing & Support Tools,Intercom,4188.27,399812.25,Settled
TXN-2026020905,2026-02-03,2026,Q1,CC-600,Product & Design,UX Research & UserTesting,UserTesting,4555.95,434910.99,Settled
TXN-2026005208,2026-02-03,2026,Q1,CC-100,Engineering,Salaries & Contractors,Robert Half,10084.88,962702.64,Cleared
TXN-2026007267,2026-02-03,2026,Q1,CC-100,Engineering,Hardware & Peripherals,Dell Technologies,6056.59,578162.08,Cleared
TXN-2026011908,2026-02-03,2026,Q1,CC-300,Sales,Travel & Entertainment,Marriott,3812.92,363981.34,Cleared
TXN-2026011080,2026-02-03,2026,Q1,CC-200,Marketing,Brand & Creative Assets,Adobe,5914.94,564640.17,Cleared
TXN-2026008440,2026-02-03,2026,Q1,CC-200,Marketing,Paid Performance Ads,LinkedIn Ads,1254.17,119723.07,Settled
TXN-2026022310,2026-02-03,2026,Q1,CC-600,Product & Design,Design Contractors,Design Contractor Pool,407.64,38913.31,Settled
TXN-2026020717,2026-02-03,2026,Q1,CC-600,Product & Design,UX Research & UserTesting,Qualtrics,2423.5,231347.31,Settled
TXN-2026017471,2026-02-03,2026,Q1,CC-400,Operations,Logistics & Shipping,FedEx,8764.45,836654.4,Settled
TXN-2026006906,2026-02-03,2026,Q1,CC-100,Engineering,DevOps Tooling,Atlassian,1306.65,124732.81,Pending
TXN-2026010786,2026-02-03,2026,Q1,CC-200,Marketing,Content & SEO Agencies,SearchLab,4520.05,431483.97,Settled
TXN-2026012825,2026-02-03,2026,Q1,CC-300,Sales,Commissions & Incentives,Sales Incentive Pool,10086.63,962869.7,Settled
TXN-2026007814,2026-02-03,2026,Q1,CC-100,Engineering,Hardware & Peripherals,CDW,4459.17,425672.37,Cleared
TXN-2026015090,2026-02-03,2026,Q1,CC-400,Operations,SaaS Licenses & ERP,Oracle NetSuite,3401.99,324753.97,Settled
TXN-2026019005,2026-02-03,2026,Q1,CC-500,Finance & Legal,External Audit & Tax,EY,6141.28,586246.59,Cleared
TXN-2026007310,2026-02-03,2026,Q1,CC-100,Engineering,Hardware & Peripherals,Dell Technologies,2497.03,238366.48,Settled
TXN-2026017713,2026-02-03,2026,Q1,CC-400,Operations,Logistics & Shipping,FedEx,5744.62,548381.43,Cleared
TXN-2026008055,2026-02-03,2026,Q1,CC-200,Marketing,Paid Performance Ads,Meta Ads,4666.14,445429.72,Settled
TXN-2026008537,2026-02-03,2026,Q1,CC-200,Marketing,Paid Performance Ads,Meta Ads,11779.28,1124450.07,Settled
TXN-2026011685,2026-02-03,2026,Q1,CC-300,Sales,Travel & Entertainment,Marriott,972.46,92831.03,Settled
TXN-2026000560,2026-02-03,2026,Q1,CC-100,Engineering,Cloud Infrastructure,AWS,3875.41,369946.64,Settled
TXN-2026016702,2026-02-03,2026,Q1,CC-400,Operations,Office Facilities & Lease,WeWork,2522.99,240844.63,Cleared
TXN-2026006209,2026-02-03,2026,Q1,CC-100,Engineering,DevOps Tooling,GitHub Enterprise,3728.06,355880.61,Pending
TXN-2026017982,2026-02-03,2026,Q1,CC-400,Operations,Professional Services,PwC,5910.74,564239.24,Settled
TXN-2026006205,2026-02-03,2026,Q1,CC-100,Engineering,DevOps Tooling,Atlassian,2270.92,216782.02,Settled
TXN-2026023347,2026-02-03,2026,Q1,CC-700,Customer Success,Ticketing & Support Tools,Intercom,2639.88,252002.94,Settled
TXN-2026007036,2026-02-03,2026,Q1,CC-100,Engineering,DevOps Tooling,Atlassian,8656.84,826381.95,Settled
TXN-2026023096,2026-02-03,2026,Q1,CC-700,Customer Success,Ticketing & Support Tools,Zendesk,1989.05,189874.71,Settled
TXN-2026016544,2026-02-03,2026,Q1,CC-400,Operations,Office Facilities & Lease,WeWork,5377.38,513324.69,Pending
TXN-2026018625,2026-02-03,2026,Q1,CC-500,Finance & Legal,External Audit & Tax,EY,9233.69,881448.05,Cleared
TXN-2026015109,2026-02-03,2026,Q1,CC-400,Operations,SaaS Licenses & ERP,SAP,3633.6,346863.46,Settled
TXN-2026001951,2026-02-03,2026,Q1,CC-100,Engineering,Cloud Infrastructure,Google Cloud,2594.18,247640.42,Settled
TXN-2026007440,2026-02-03,2026,Q1,CC-100,Engineering,Hardware & Peripherals,Lenovo,3004.22,286782.84,Cleared
TXN-2026005413,2026-02-03,2026,Q1,CC-100,Engineering,DevOps Tooling,Atlassian,4257.65,406435.27,Settled
TXN-2026020186,2026-02-03,2026,Q1,CC-500,Finance & Legal,Payroll Processing,Paychex,3525.79,336571.91,Cleared
TXN-2026006646,2026-02-03,2026,Q1,CC-100,Engineering,DevOps Tooling,Datadog,999.37,95399.86,Settled
TXN-2026011182,2026-02-03,2026,Q1,CC-200,Marketing,Brand & Creative Assets,Adobe,9455.41,902613.44,Settled
